store,title,review,rating,date,bank_name
Google,,"1 star for there's no option for changing mobile number like bank muscat, I visited 2 times sohar international branch Souq Al Seeb but there staff are too busy they was dealing with 1 customer 2 hours I waited for them 3 hours but they didn't have time they are tooo slow, imagine I was waiting 3 hours for only changing the mobile number, If sohar international improve this option in application I'm going to thank them",1.0,2025-06-09,Sohar International
Google,,very impressed 👏,5.0,2025-06-08,Sohar International
Google,,not user friendly,1.0,2025-06-03,Sohar International
Google,,Good,5.0,2025-05-29,Sohar International
Google,,"Terrible. This is the worst banking app I have ever used. Whenever I need to log in, it takes too much time to load the login interface. The login time is also very slow. Transactions are also very slow. It needs to learn from other banking app developers in Oman. For example, Bank Muscat takes only seconds to log in and complete other transactions.",2.0,2025-05-28,Sohar International
Google,,good app,5.0,2025-05-27,Sohar International
Google,,"App not responding most of the times. Frequent issues. Cannot use the app after latest udpate on WiFi, works only on mobile data",1.0,2025-05-27,Sohar International
Google,,اواجه مشكلة اليوم في التطبيق ولا يمكنني التسجيل او إرسال الاموال,5.0,2025-05-25,Sohar International
Google,,"I'm unable to recharge the Friendi or Oordee number via Sohar Bank app, please check the number, please fix.",3.0,2025-05-25,Sohar International
Google,,All Good but colour not suitable for day in app colour,5.0,2025-05-21,Sohar International
Google,,nice,5.0,2025-05-15,Sohar International
Google,,super Service and best Bank .,5.0,2025-05-06,Sohar International
Google,,my app is not working automatically stops. what is the issue.,2.0,2025-04-30,Sohar International
Google,,good,3.0,2025-04-30,Sohar International
Google,,"It's stuck and not able to open the app. It's so useless and very inconvenient . Always, there's a glitch",1.0,2025-04-16,Sohar International
Google,,"I changed phones and I have called the customer service team but they have not helped they say i reinstall app, which i have done twice but can't work. so for several days i cant transact. its awful",1.0,2025-04-13,Sohar International
Google,,sir please Also include the method for changing the mobile number. add your mobile app,2.0,2025-04-07,Sohar International
Google,,there should be an option to update mobile number,4.0,2025-04-06,Sohar International
Google,,This application has problems such as freezing and not being able to log in easily.,5.0,2025-04-03,Sohar International
Google,,Nice,5.0,2025-04-02,Sohar International
Google,,very good,4.0,2025-04-01,Sohar International
Google,,nice one👍,5.0,2025-03-26,Sohar International
Google,,Great Bank and App!,5.0,2025-03-24,Sohar International
Google,,superrrrrr,4.0,2025-03-17,Sohar International
Google,,Excellent,5.0,2025-03-17,Sohar International
Google,,Not working,1.0,2025-03-08,Sohar International
Google,,Very nice app,5.0,2025-03-03,Sohar International
Google,,"OTP received after 3 to 5 minutes and sometimes never If you do transactions over the weekend(eg from Bank Muscat to SIB via IBFT) Account never updated many other issues.. with this bank Hence go from worst to bad, try Bank Muscat",1.0,2025-02-17,Sohar International
Google,,"The bank app has new features I'm not recommended at all. Don't ever think of using the app for flight booking. That's my experience. Took almost a week to get a ticket, even the payment done immediately after submission. Awful experience",1.0,2025-02-17,Sohar International
Google,,Good,5.0,2025-02-10,Sohar International
Google,,"Am satisfied with app, especially international &gcc transaction but cannot make payment to the nri account",5.0,2025-02-09,Sohar International
Google,,EXLANNT,5.0,2025-02-09,Sohar International
Google,,Great and so easy to work and any transaction I loved it,5.0,2025-02-07,Sohar International
Google,,This is great apps and bunk,5.0,2025-02-04,Sohar International
Google,,Still lot of issues facing this app! Even debit card show bad card! Wrost experience then ever!,1.0,2025-01-24,Sohar International
Google,,Nice,5.0,2025-01-22,Sohar International
Google,,"I cant transfer fund to india, option for india in beneficiary is not showing",1.0,2025-01-21,Sohar International
Google,,excellent service 💯,5.0,2025-01-20,Sohar International
Google,,Very good,5.0,2025-01-19,Sohar International
Google,,Good,5.0,2025-01-15,Sohar International
Google,,Excellent Banking,5.0,2025-01-02,Sohar International
Google,,Good app,5.0,2024-12-30,Sohar International
Google,,"Initially the service was good to grasp customers. But recently it is noted that they are recruiting under experienced staffs for customer service who don't or unable to answer most of the queries. The response they provide is raise it in the App and it will be resolved. When I raise it app, I get a response contact the bank for support. If this is the response for every query is raise then what is the requirement to have a customer service???",2.0,2024-12-30,Sohar International
Google,,Good,3.0,2024-12-29,Sohar International
Google,,"It's very bad experience, When i gonna opn the apps it's automaticly crush.",3.0,2024-12-26,Sohar International
Google,,I'm interested,5.0,2024-12-25,Sohar International
Google,,"Great app saves me a lot of time, and I can do all banking services through it.",5.0,2024-12-23,Sohar International
Google,,Good service,5.0,2024-12-19,Sohar International
Google,,Very good app and banking sohar international best in Oman okay 👍,5.0,2024-12-19,Sohar International
Google,,Verry good sarvice,5.0,2024-12-19,Sohar International
Google,,Good,4.0,2024-12-19,Sohar International
Google,,very much disappointing services,1.0,2024-12-11,Sohar International
Google,,This is very good application,5.0,2024-12-09,Sohar International
Google,,سئ جدا,1.0,2024-12-09,Sohar International
Google,,Very professional and easy to use. Thanks Sohar international bank 👍🏻,5.0,2024-12-05,Sohar International
Google,,"Good appearance but lots of problem. For example: you can't delete any beneficiary, if try for that you would drop on a awful loop with no consequences.",2.0,2024-12-04,Sohar International
Google,,Best bank,5.0,2024-11-28,Sohar International
Google,,Very satisfied sohar international bank,5.0,2024-11-28,Sohar International
Google,,Everywhere free transfer,4.0,2024-11-28,Sohar International
Google,,Very bad app and worst customer service,1.0,2024-11-26,Sohar International
Google,,It's better system to fast,5.0,2024-11-25,Sohar International
Google,,Good app,5.0,2024-11-25,Sohar International
Google,,Keep it up bank sohar and good luck,5.0,2024-11-12,Sohar International
Google,,"The app gets hanged very frequently, even after updating many times.",2.0,2024-11-11,Sohar International
Google,,Practical,5.0,2024-11-03,Sohar International
Google,,Amazing app Very easy to use 👌 !,5.0,2024-11-03,Sohar International
Google,,Not stable,2.0,2024-11-01,Sohar International
Google,,"The best available, genuinely unique level",5.0,2024-10-30,Sohar International
Google,,Nice App,5.0,2024-10-28,Sohar International
Google,,Nice,5.0,2024-10-14,Sohar International
Google,,Too much time taking to verify installing process.,1.0,2024-10-14,Sohar International
Google,,Good luck,5.0,2024-10-10,Sohar International
Google,,nice,5.0,2024-10-09,Sohar International
Google,,Nawazish Asi good service,5.0,2024-10-09,Sohar International
Google,,Alhamdulillah good app,5.0,2024-10-09,Sohar International
Google,,تحسن التطبيق بشكل كبير فقط فيه توجد مشكلة بسيطة عند تسجيل الخروج التطبيق يتوقف عن العمل,4.0,2024-10-08,Sohar International
Google,,APPLICATION IS NOT OPENING AT ALL....,1.0,2024-10-04,Sohar International
Google,,Nice,5.0,2024-10-03,Sohar International
Google,,Sohar international is very good bank,5.0,2024-10-03,Sohar International
Google,,Very good Mobile banking ❤️❤️❤️🌹🌹🌹💝💝💝,5.0,2024-10-02,Sohar International
Google,,Nice App,5.0,2024-10-02,Sohar International
Google,,"The new app is useful, but after making each payment, it will not be responsive unless you re login again.",4.0,2024-09-30,Sohar International
Google,,Good,5.0,2024-09-30,Sohar International
Google,,Amazing app,5.0,2024-09-30,Sohar International
Google,,Perfect banking,5.0,2024-09-27,Sohar International
Google,,Very good,5.0,2024-09-25,Sohar International
Google,,Superb 👌👌👍👍,5.0,2024-09-25,Sohar International
Apple,Mob App stucks randomly,"Mobile app not opening and it close by itself. I tried to re-install the app again and again. Still no way.

Rest all other mobile apps work well on my phone.",,2025-03-16T12:09:49-07:00,Bank Dhofar
Apple,Ø­Ø³Ø§Ø¨Ø§Øª Ø§Ù„Ø§Ø·Ù�Ø§Ù„,"Ù…ØªÙ‰ ØªØ±Ø¨Ø·ÙˆØ§ Ø­Ø³Ø§Ø¨Ø§Øª Ø§Ù„Ø§Ø·Ù�Ø§Ù„ Ù…Ø¹ Ø­Ø³Ø§Ø¨ Ø§Ù„Ø§Ø¨ Ù…Ø«Ù„ Ø¨Ø¹Ø¶ Ø§Ù„Ø¨Ù†ÙˆÙƒ
Ø­Ø³Ø§Ø¨ Ø§Ù„Ø·Ù�Ù„ Ù…ÙˆØ¬ÙˆØ¯ Ù�ÙŠ Ù†Ù�Ø³ Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ù„Ù„Ø§Ø¨ Ø§Ùˆ Ø§Ù„ÙˆØµÙŠ",,2025-01-16T22:38:08-07:00,Bank Dhofar
Apple,Super app,Super and wow app,,2024-11-10T20:03:02-07:00,Bank Dhofar
Apple,Apple pay is not working,"Supposed to support Apple pay, but still not configured as it shows â€œthe region setting for this device cant be used with Apple payâ€�",,2024-09-19T19:34:35-07:00,Bank Dhofar
Apple,ØªØ­Ø³ÙŠÙ† Ø§Ù„ØªØ·Ø¨ÙŠÙ‚,Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ù…Ù…ÙƒÙ† Ø§Ù‚Ø¨Ù„Ù‡ Ù„Ùˆ ÙƒØ§Ù† Ù…Ù† Ø¨Ù†Ùƒ Ø§Ø®Ø± Ù„ÙƒÙ† Ø¨Ù†Ùƒ Ø¸Ù�Ø§Ø± Ø¹ÙˆØ¯Ù†Ø§ Ø¹Ù„Ù‰ Ø§Ù„Ø±ÙŠØ§Ø¯Ù‡ Ù�Ø§Ù„Ù…Ø¬Ø§Ù„ Ø§Ù„ØªÙ‚Ù†ÙŠØŒ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ ÙŠØ­ØªØ§Ø¬ Ù…Ù…ÙŠØ²Ø§Øª Ø§Ø¶Ø§Ù�ÙŠÙ‡ Ùˆ Ø£Ø¹Ø§Ø¯Ù‡ ØªØµÙ…ÙŠÙ…ØŒ Ø§Ù„ØªØµÙ…ÙŠÙ… Ø§Ù„Ø­Ø§Ù„ÙŠ ÙƒØ£Ù†Ù‡ Ù…ÙˆÙ‚Ø¹,,2024-09-17T18:15:35-07:00,Bank Dhofar
Apple,The app,You really need to enhance your app we save our money with you!!! It always says we cannot transform money to a number or whatever you just take the money after a sec you return it as well we do that to transform to  other people not to return the money to us back! It just always say the system not responding!!!!,,2024-08-09T06:19:51-07:00,Bank Dhofar
Apple,Ø¸Ù�Ø§Ø± pay,Ø¸Ù�Ø§Ø± Ø¨Ø§ÙŠ Ù„Ø§ÙŠØ¹Ù…Ù„ Ø¹Ù„Ù‰ Ø§Ù„Ø§ÙŠÙ�ÙˆÙ†,,2024-07-10T03:08:17-07:00,Bank Dhofar
Apple,ÙŠØ­ØªØ§Ø¬ ØªØ­Ø¯ÙŠØ« Ù„Ù„Ø®Ø¯Ù…Ø§Øª,Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ ÙŠØ­ØªØ§Ø¬ ØªØ·ÙˆÙŠØ±Ù‡ Ø£ÙƒØ«Ø± Ù…Ù† ÙƒØ°Ø§ Ùˆ ÙŠÙ†Ù‚ØµÙ‡ Ø¨Ø¹Ø¶ Ø§Ù„Ø®Ø¯Ù…Ø§Øª,,2024-04-24T10:13:53-07:00,Bank Dhofar
Apple,Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ù„Ø§ÙŠØ¹Ù…Ù„ Ø¹Ù„Ù‰ ÙƒÙ„ Ø§Ù„Ø®ÙŠØ§Ø±Ø§Øª,ØªØµÙ†ÙŠÙ� Ø¶Ø¹ÙŠÙ� Ø¬Ø¯Ø§ ÙˆØºÙŠØ± ØµØ§Ù„Ø­ Ù„Ù„Ø§Ø³ØªØ®Ø¯Ø§Ù…,,2024-04-04T01:23:39-07:00,Bank Dhofar
Apple,Crash,App crashes alot,,2024-02-22T09:01:28-07:00,Bank Dhofar
Apple,App issue,The app for some reason is not opening and it close by itself.,,2024-02-22T07:28:15-07:00,Bank Dhofar
Apple,ØªÙ… Ø§ÙŠÙ‚Ø§Ù� Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ù„Ù�ØªØ±Ù‡ Ø·ÙˆÙŠÙ„Ø©,Ù„Ù‚Ø¯ ØªÙˆÙ‚Ù� Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ù„Ù�ØªØ±Ù‡ Ø·ÙˆÙŠÙ„Ø© Ùˆ ØªØ³Ø¨Ø¨ Ù„ÙŠ Ø¨Ø®Ø³Ø§Ø¦Ø± ÙƒØ¨ÙŠØ±Ø©,,2024-02-22T05:50:50-07:00,Bank Dhofar
Apple,Needs an update,The app keeps crashing at times also the transfers via mobile number doesn't work,,2024-02-22T00:33:52-07:00,Bank Dhofar
Apple,ÙˆÙ„Ø§ÙŠØ© Ø¹Ø¨Ø±ÙŠ,Ø¨Ù†Ùƒ Ø¸Ù�Ø§Ø± Ø§Ù„ÙˆØ­ÙŠØ¯ Ù�ÙŠ Ø§Ù„Ø³Ù„Ø·Ù†Ø© Ø§Ù„Ø°ÙŠ ÙŠØ£Ø®Ø° Ù…Ø¨Ù„Øº Ø¹Ù†Ø¯ Ø§Ù„ØªØ­ÙˆÙŠÙ„ Ø¹Ø¨Ø± Ø§Ù„Ù‡Ø§ØªÙ� Ø§Ù„Ù†Ù‚Ø§Ù„ ØŒ Ù„Ù…Ø§Ø°Ø§ ØŸ ÙˆØ¨Ø§Ù‚ÙŠ Ø§Ù„Ø¨Ù†ÙˆÙƒ Ù„Ù… ØªØ£Ø®Ø° Ø£Ø¨Ø¯Ø§Ù‹.,,2024-02-21T08:14:34-07:00,Bank Dhofar
Apple,Useless app,It doesnâ€™t work at all its useless app I tried to change things at the settings but it wont get right,,2024-01-18T05:47:41-07:00,Bank Dhofar
Apple,Worst app,"Whatâ€™s this!! Half of the time the app is not accessible, this is very irritating!! This is a sign that I have to change the bank",,2024-01-05T01:21:17-07:00,Bank Dhofar
Apple,Very bad application,Very bad application and laggy,,2023-11-21T01:37:22-07:00,Bank Dhofar
Apple,Feedback,Ø§ÙˆÙ„ Ù…Ø±Ù‡ Ø§Ø´ÙˆÙ� Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø²Ø¨Ø§Ù„Ù‡ Ù„Ø°ÙŠ Ø§Ù„Ø¯Ø±Ø¬Ù‡,,2023-11-15T20:54:36-07:00,Bank Dhofar
Apple,Ø³Ø³,ÙŠØ§Ø®ÙŠ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ù…Ùˆ Ø±Ø§Ø¶ÙŠ ÙŠØ­ÙˆÙ„ Ù�Ù„ÙˆØ³ ÙˆÙ„Ø§ ÙŠØ³ÙˆÙŠ Ø´ÙŠ Ø­Ù„ÙˆØ§ Ø§Ù„Ù…Ø´ÙƒÙ„Ø©,,2023-11-04T03:16:01-07:00,Bank Dhofar
Apple,Personal shortcuts not working,Personal shortcuts page is not working There is a problem with the application,,2023-10-21T05:30:30-07:00,Bank Dhofar
Apple,Dosent work properly,bad app,,2023-10-20T13:14:27-07:00,Bank Dhofar
Apple,ØºÙŠØ± Ø¬ÙŠØ¯,Ù„ÙŠØ´ Ù…Ø§Ø´ÙŠ Ù„ØºØ© Ø¹Ø±Ø¨ÙŠØ© Ù�ÙŠ ØªØ·Ø¨ÙŠÙ‚,,2023-10-07T09:03:44-07:00,Bank Dhofar
Apple,ØªØ§Ø±ÙŠØ® Ø§Ù†ØªÙ‡Ø§Ø¡ Ø§Ù„Ù‚Ø±Ø¶ Ù…Ø§Ù…ÙˆØ¬ÙˆØ¯,Ù�Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ø§Ù„Ù‚Ø¯Ù… ÙƒØ§Ù† Ù…ÙˆØ¬ÙˆØ¯ Ù�ÙŠ Ù‡Ø°Ø§ ØºÙŠØ± Ù…ÙˆØ¬ÙˆØ¯ ÙˆÙƒØ«Ø± Ø®Ø¯Ù…Ø§Øª Ù…Ø§Ù…ÙˆØ¬ÙˆØ¯Ù‡ Ù†Ø­Ø¯Ø«Ù‡ ÙƒØ°Ø§ Ø¨Ø³ Ù�Ø§Ù„Ù�Ø§Ø¶ÙŠ Ù…Ø§ÙŠØ²ÙŠØ¯ Ø´ÙŠ Ù†Ø®Ø³Ø± Ù�Ù„ÙˆØ³ Ø¨Ø³,,2023-09-01T04:21:32-07:00,Bank Dhofar
Apple,Getting errors and previous version was better,Often facing issues with the application I need to process a transaction & getting error message etc,,2023-07-26T13:24:12-07:00,Bank Dhofar
Apple,Ù„Ø§ÙŠÙˆØ¬Ø¯ Ù„ØºØ© Ø¹Ø±Ø¨ÙŠØ©,Ø£Ø³ÙˆØ£ Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø¨Ù†ÙƒÙŠ Ø¹Ù„Ù‰ Ø§Ù„Ø§Ø·Ù„Ø§Ù‚ ØŒ Ø­Ø³Ù†Ùˆ Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ù‚Ø¨Ù„ Ù„Ø§ Ù†Ù„ØºÙŠ Ø­Ø³Ø§Ø¨Ø§ØªÙ†Ø§ Ù…Ù† Ø¨Ù†ÙƒÙƒÙ… Ù†Ù‡Ø§Ø¦ÙŠØ§ ğŸ˜’ğŸ˜’,,2023-06-29T01:31:27-07:00,Bank Dhofar
Apple,Ø§Ø³ÙˆØ¡ Ø´ÙŠ,Ø³ÙŠØ¦ Ùˆ Ø¯ÙˆÙ…Ù‡ Ù…Ø¹Ù„Ù‚,,2023-06-22T06:57:38-07:00,Bank Dhofar
Apple,Crush,"The app keeps on crushing, unable to login. No QAQC what so ever.",,2023-06-22T06:36:13-07:00,Bank Dhofar
Apple,Ù‹,ÙˆØ´ Ø°Ø§ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ø§Ù„Ø®Ø§ÙŠØ³,,2023-05-16T07:30:28-07:00,Bank Dhofar
Apple,Most of the time not working,"Very bad application, most of the time not working even after the latest update",,2023-02-26T07:53:53-07:00,Bank Dhofar
Apple,Ø§Ø³ÙˆØ§Ø¡ Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø¨Ù†ÙƒÙŠ Ù� Ø¹Ù…Ø§Ù† (Ø¨Ø¹Ø¯ Ø§Ù„ØªØ­Ø¯ÙŠØ«)Ø§Ù„ØªØ­ÙˆÙŠÙ„ Ø§Ù„Ù�ÙˆØ±ÙŠ Ù„Ø§ ÙŠØ¹Ù…Ù„ ÙˆØªÙ… Ø¹Ù…Ù„ Ø¨Ù„Ø§Øº Ø¨Ø¯ÙˆÙ† Ø§Ø³ØªØ¬Ø§Ø¨Ø© Ù„Ù„Ø§Ø³Ù�,Ø§Ø³ÙˆØ§Ø¡ Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø¨Ù†ÙƒÙŠ Ù� Ø¹Ù…Ø§Ù† (Ø¨Ø¹Ø¯ Ø§Ù„ØªØ­Ø¯ÙŠØ«)Ø§Ù„ØªØ­ÙˆÙŠÙ„ Ø§Ù„Ù�ÙˆØ±ÙŠ Ù„Ø§ ÙŠØ¹Ù…Ù„ ÙˆØªÙ… Ø¹Ù…Ù„ Ø¨Ù„Ø§Øº Ø¨Ø¯ÙˆÙ† Ø§Ø³ØªØ¬Ø§Ø¨Ø© Ù„Ù„Ø§Ø³Ù�,,2023-02-03T00:15:23-07:00,Bank Dhofar
Apple,Unable to use the app,Please check ur app,,2023-01-19T00:52:47-07:00,Bank Dhofar
Apple,Doesnâ€™t work,Very bad app doesnâ€™t allow me to login and canâ€™t fix it with call center etc.,,2023-01-19T00:48:46-07:00,Bank Dhofar
Apple,Language!!,"How to change the language I couldnâ€™t find any option !
Please provide me how to",,2023-01-17T01:32:20-07:00,Bank Dhofar
Apple,Bad,24 Ø³Ø§Ø¹Ù‡ ÙŠØªØ¹Ø°Ø± Ø§Ù„ØªØ­ÙˆÙŠÙ„ ÙˆÙƒÙ„Ù‡ Ø£Ø®Ø·Ø§Ø¡,,2023-01-01T01:44:50-07:00,Bank Dhofar
Apple,Ø§Ù„Ø±Ø¬Ø§Ø¡ Ø§Ù„ØªØ¹Ø¯ÙŠÙ„,"Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø´ÙƒÙ„ÙŠØ§Ù‹ Ø¬Ù…ÙŠÙ„ Ùˆ Ù„ÙƒÙ† Ø¹Ù…Ù„ÙŠØ§Ù‹ Ù…Ø¹Ù‚Ø¯ 
Ø§Ù„Ù‚Ø¨Ù„ÙŠ Ø§ÙƒØ«Ø± Ø³Ù„Ø§Ø³Ù‡ Ùˆ Ø³Ù‡ÙˆÙ„Ù‡ !!
Ø§Ù„Ù‰ Ø§Ù„Ø§Ù† Ù…Ø§ Ø¹Ø±Ù�Øª Ø§ØºÙŠØ± Ø§Ù„Ù„ØºÙ‡ Ø¨Ø­Ø«Øª ÙƒÙ„ Ù…ÙƒØ§Ù†
Ù…Ø¹ Ø§Ù† Ù‡Ø§Ù„Ø´ÙŠ Ù…Ù�Ø±ÙˆØ¶ Ù� Ù‚Ø³Ù… ""Ø§Ù„Ø¶Ø¨Ø·"" Ø§ÙˆÙ„ Ø®Ø§Ù†Ù‡ !!!",,2022-12-29T22:37:35-07:00,Bank Dhofar
Apple,ğŸ‘�ğŸ�»,99%,,2022-12-27T05:55:16-07:00,Bank Dhofar
Apple,Ø§Ù„ØªÙ†Ø¨ÙŠÙ‡Ø§Øª,ØªÙ†Ø¨ÙŠÙ‡Ø§Øª Ø§Ù„Ø¯Ø®ÙˆÙ„ Ù„Ø§ ÙŠÙ…ÙƒÙ† Ø§Ù„ØºØ§Ø¦Ù‡Ù†,,2022-12-23T06:17:42-07:00,Bank Dhofar
Apple,Ù…Ø¹Ù‚Ø¯ ÙˆØ§ÙŠØ¯ ÙˆÙƒÙ„ Ø§Ù„Ø­Ø³Ø§Ø¨Ø§Øª Ø§Ù„ÙŠ Ù…Ø¹ÙŠ Ø§Ù†Ø­Ø°Ù�Øª Ù…Ø§ Ø¹Ø±Ù�Øª Ø§ØªØµØ±Ù� Ù�ÙŠÙ‡ Ø±Ø¬Ø¹Ùˆ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ø§Ù„Ù‚Ø¨Ù„ÙŠ Ø§Ø¨Ø±Ùƒ,Ù…Ø¹Ù‚Ø¯,,2022-12-23T05:18:36-07:00,Bank Dhofar
Apple,Ø§Ù„ØªØ­Ø¯ÙŠØ«,Ø¨Ø±Ù†Ø§Ù…Ø¬ Ù…Ø¹Ù‚Ø¯ Ø§Ø¹ØªÙ‚Ø¯ Ø§Ù„Ø³Ø§Ø¨Ù‚ ÙƒØ§Ù† Ø§Ø³Ù‡Ù„ ÙˆÙ…Ø±Ù†,,2022-12-21T10:42:15-07:00,Bank Dhofar
Apple,A huge dislike for the new app,What a freaking stupid app. Get us the old version now!!!!â€™n,,2022-12-21T07:57:06-07:00,Bank Dhofar
Apple,Ø±Ø¬Ø¹Ùˆ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ø§Ù„Ù‚Ø¯ÙŠÙ… ØªØ·Ø¨ÙŠÙ‚ Ø³ÙŠÙ‰Ø¡,ØªØ­Ø¯ÙŠØ« Ø³ÙŠØ¡ Ø¬Ø¯Ø§ Ø±Ø¬Ø¹Ùˆ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ø§Ù„Ù‚Ø¯ÙŠÙ… ÙˆÙ„Ø§ Ø¨Ù†ØºÙŠØ± Ø¨Ù†Ùƒ Ø«Ø§Ù†ÙŠ,,2022-12-20T04:16:12-07:00,Bank Dhofar
Apple,Ù†Ø±Ø¬Ùˆ Ø­Ù„ Ø§Ù„Ø§Ø´ÙƒØ§Ù„,"Ù…Ø§ Ø±Ø¶Ù‰ ÙŠÙ�ØªØ­ Ù�ÙŠ Ø§Ù„Ø§ÙŠÙ�ÙˆÙ† Ø¨Ø±Ùˆ Ù�ØªØ­ Ù�ÙŠ Ø§Ù„Ø¨Ø¯Ø§ÙŠØ© ÙˆØ­Ø§Ù„ÙŠØ§ ØªÙˆÙ‚Ù� .. ØªØ¹Ø·Ù„Øª
Ø¹Ù…Ù„ØªÙ… ØªØ­Ø¯ÙŠØ« ÙˆÙ…Ø§Ø²Ø§Ù„ Ø§Ù„Ø§Ø´ÙƒØ§Ù„ Ù…ÙˆØ¬ÙˆØ¯",,2022-12-19T20:37:15-07:00,Bank Dhofar
Apple,Ù„Ø§ÙŠØ¹Ù…Ù„,Ø¨Ù†Ùƒ Ù…Ø³Ù‚Ø· ÙˆØ§Ù„Ø±Ø¨ Ø­Ø§Ù�Ø¸,,2022-12-16T03:28:07-07:00,Bank Dhofar
Apple,Ø§ØªÙ…Ù†Ù‰ ØªØ¹Ù…Ù„ÙˆØ§ Ø¹Ù„Ù‰ ØªØ¹Ø¯ÙŠÙ„ Ø§Ù„Ù„ØºØ© Ø§Ù„Ø¹Ø±Ø¨ÙŠØ©,ÙˆÙŠÙ† Ø§Ù„Ù„ØºØ© Ø§Ù„Ø¹Ø±Ø¨ÙŠØ© Ø¨Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ !!ØŸ Ø§Ù„Ù…Ù�Ø±ÙˆØ¶ Ø¨ÙƒÙˆÙ† Ù�ÙŠ Ø®ÙŠØ§Ø± ØªØºÙŠÙŠØ± Ø§Ù„Ù„ØºØ© Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ø³ÙŠØ¦,,2022-12-11T15:26:56-07:00,Bank Dhofar
Apple,Ù„Ø§ ÙŠØ¹Ù…Ù„ Ù…Ø¹ÙŠ Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø¨Ù†Ùƒ Ø¸Ù�Ø§Ø±,Ù„Ø§ ÙŠØ¹Ù…Ù„ Ù…Ø¹ÙŠ Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø¨Ù†Ùƒ Ø¸Ù�Ø§Ø±,,2022-12-11T08:20:15-07:00,Bank Dhofar
Apple,Ø§Ù„Ø´Ø±Ù‚ÙŠÙ‡,Ø§Ù„Ù„Ù‡ Ù„Ø§Ø¬Ø²Ø§ÙƒÙ… Ø®ÙŠØ± Ø§Ù†ØªÙˆ ÙˆÙŠØ§ Ù‡ØªØ­Ø¯ÙŠØ« Ù„ÙŠ ÙŠÙ�Ù‚Ø¹ Ø§Ù„ÙƒØ¨Ø¯,,2022-12-10T05:49:33-07:00,Bank Dhofar
Apple,Ø§Ù„Ù„ØºØ© Ø§Ù„Ø¹Ø±Ø¨ÙŠØ©,Ù‡Ù„  Ø§Ø³ØªØ·ÙŠØ¹ Ø§Ù† Ø§ØºÙŠØ± Ø§Ù„Ù„ØºØ© Ø§Ù„Ø§Ù†Ø¬Ù„ÙŠØ²ÙŠØ© Ø§Ù„Ù‰ Ø§Ù„Ù„ØºØ© Ø§Ù„Ø¹Ø±Ø¨ÙŠØ©ØŸ,,2022-12-08T12:45:14-07:00,Bank Dhofar
Apple,Ù†Ù‡Ø§Ø¯,Ù„Ù„Ø§Ø³Ù� Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø§Ù„Ø¬Ø¯ÙŠØ¯ Ù…Ø­Ù‰ Ø§ÙŠ Ø­Ø³Ø§Ø¨Ø§Øª Ù…ÙˆØ¬ÙˆØ¯Ø© Ø¨Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø§Ù„Ù‚Ø¯ÙŠÙ… Ù…Ø¹Ù†Ù‰ Ø°Ù„Ùƒ Ø§Ù†Ù†Ø§ Ù†Ø±Ø¬Ø¹ Ù…Ù† Ø§Ù„Ø§ÙˆÙ„ Ù†Ø¶ÙŠÙ� Ø§Ù„Ø­Ø³Ø§Ø¨Ø§Øª Ù…Ø±Ø© Ø§Ø®Ø±Ù‰ Ù„Ù„Ø§Ø³Ù� Ø§Ù„Ø´Ø¯ÙŠØ¯,,2022-12-07T02:08:28-07:00,Bank Dhofar
Apple,Ù„Ø§ ÙŠØ¯Ø¹Ù… Ø§Ù„ØºØ© Ø§Ù„Ø¹Ø±Ø¨ÙŠØ©,Ù„Ø§ ÙŠØ¯Ø¹Ù… Ø§Ù„ØºÙ‡ Ø§Ù„Ø¹Ø±Ø¨ÙŠØ©,,2022-12-05T08:24:11-07:00,Bank Dhofar
